Country;Year;Countryyear;Consttort;Convtort;IL_PHIN1;Politterr;Torture;IL_PHIN2;Homicide;Riot;IL_PHIN3;IL_PHIN;Constrel;Constfreemov;IL_SELFU1;Freerelig;Freemove;IL_SELFU2;Propright;Secprop;IL_SELFU3;IL_SELFU;INDLIB;Constfair;Pubtrial;RL_EQL1;Judindepcor;Judindepinf;RL_EQL2;Impcourts;Intgrlegal;RL_EQL3;RL_EQL;Profjudg;Proftenure;RL_QUAL1;Confjust;Fairjust;RL_QUAL2;Confpolice;Fairpolice;RL_QUAL3;RL_QUAL;RULEOFLAW;Constfras;Constass;PS_FRAS1;Union;Memproorg;PS_FRAS2;Memhuman;Memenviron;PS_FRAS3;PS_FRAS;Constspeech;Constpress;PS_FROP1;Newsimp;Newspaper;PS_FROP2;Medinteg;Freeinternet;PS_FROP3;PS_FROP;PUBLIC;Meandistrict;Gerryman;CO_COMP1;Largpavo;Votediff;CO_COMP2;Herfindex;Seatdiff;CO_COMP3;CO_COMP;Adminhurd;Leg_thresh;CO_OPEN1;Smallpavo;Enep;CO_OPEN2;Ceilings;Funding;CO_OPEN3;CO_OPEN;COMPET;Balexleg;MC_CHECKS1;Balpowexle;Seatsgov;MC_CHECKS2;Judrev;MC_CHECKS3;MC_CHECKS;Federalism;Bicameralism;MC_VERT1;Subexp;Subrev;MC_VERT2;MC_VERT;MUTUCONS;Leglen;Gov_term;GC_GORE1;Confgov;Devbehav;GC_GORE2;Govstab;Cabchange;GC_GORE3;GC_GORE;Antigovact;Violantigov;GC_CEIM1;Mip;Rip;GC_CEIM2;Govdec;Bureau;GC_CEIM3;GP_CEIM;GOVCAP;Discinco;Discexp;TR_NOSEC1;Corrup;CPI;TR_NOSEC2;TR_NOSEC;LegFOI;TR_PTPP1;Transp;TR_PTPP3;TR_PTPP;TRANSPAR;Suffrage;Regprovap;PAR_EQPA1;Repturnined;Repturngeag;PAR_EQPA2;Repaltined;Repaltgeag;PAR_EQPA3;PAR_EQPA;Facilitat;Registr;PAR_EFPA1;Meanpart;Eff_DD;PAR_EFPA2;Petitions;Demons;PAR_EFPA3;PAR_EFPA;PARTICIP;Seatperin;No_districts;REP_SR1;Dirdem;DD_Quora;REP_SR2;Gallagindex;Issuecongr;REP_SR3;REP_SR;Constraints;Partreg;REP_DR1;Womrep;Womgov;REP_DR2;Minrep;Minpower;REP_DR3;REP_DR;REPRES;FREEDOM;CONTROL;EQUALITY;DQ
Belgium;1993;Belgium1993;4.646017886;1;2.823008943;5.436886637;3.84965379;4.643270213;19.63279139;12.491759;16.0622752;7.842851451;4.96672912;14.0529764;9.509852759;4.316174663;7.384105245;5.850139954;;3.431854905;3.431854905;6.830368066;7.319123042;4.035976895;2.452409989;3.244193442;4.297268216;2.921223022;3.609245619;;6.376967259;6.376967259;4.016769076;3.600097092;2.352541167;2.97631913;3.641217411;3.587563296;3.614390353;3.077916433;;3.077916433;3.25186708;3.614138781;4.952518453;5.012645235;4.982581844;3.393604259;1.90298619;2.648295224;1.439897041;3.059939673;2.249918357;3.293598475;4.935322259;4.930107611;4.932714935;;1.542793803;1.542793803;7.185504285;;7.185504285;4.648431989;3.912808264;2.51873989;1.978107385;2.248423638;6.06460786;6.409312932;6.236960396;6.956242422;6.004084326;6.480163374;4.988515802;4.352457805;4.26721846;4.309838133;6.20597626;5.23962698;5.72280162;3.525897506;4.330832825;3.928365165;4.653668306;4.818184086;5.528667883;5.528667883;6.182631587;1.300924859;3.741778223;2.134631314;2.134631314;3.786713911;3.773890629;2.365143939;3.069517284;1.70301824;1.413478876;1.558248558;2.313882921;2.960069703;2.690156652;4.83288536;3.761521006;;2.98130034;2.98130034;3.810186982;6.550668962;5.180427972;4.173039659;16.95882968;26.62941704;21.79412336;7.284374955;5.391366408;6.337870681;;5.210785995;5.210785995;12.29495482;7.162913796;3.451940008;3.455256455;3.453598232;4.070279527;;4.070279527;3.659158663;1;1;2.625641599;2.625641599;1.8128208;2.575538572;2.261823257;4.498429746;3.380126501;5.6652493;4.467216057;5.066232679;;;;4.22317959;3.572519268;3.562074699;3.567296983;4.782651651;1;2.891325826;;;;3.229311404;3.692961144;1.479194429;3.026721191;2.25295781;1;1;1;6.914215436;4.773191123;5.84370328;3.032220363;2.343279999;5.160747969;3.752013984;1.729506069;;1.729506069;9.245437153;4.204733966;6.72508556;4.536741031;3.708961922;4.695164507;4.674749571;3.279681905;4.159875145
Belgium;1994;Belgium1994;4.646017886;1;2.823008943;5.436886637;3.84965379;4.643270213;19.63341622;12.491759;16.06258761;7.842955589;4.96672912;14.0529764;9.509852759;4.316174663;7.384105245;5.850139954;;3.393166304;3.393166304;6.822630346;7.31502473;4.035976895;2.452409989;3.244193442;4.297268216;2.921223022;3.609245619;;6.376967259;6.376967259;4.016769076;3.600097092;2.352541167;2.97631913;3.641217411;3.213019946;3.427118679;3.077916433;;3.077916433;3.17695841;3.572269348;4.952518453;5.012645235;4.982581844;3.378170164;1.90298619;2.640578177;1.439897041;3.059939673;2.249918357;3.291026126;4.935322259;4.930107611;4.932714935;;1.541078095;1.541078095;7.19361188;;7.19361188;4.650029961;3.911952209;2.51873989;1.978107385;2.248423638;6.06460786;6.409312932;6.236960396;6.956242422;6.004084326;6.480163374;4.988515802;4.352457805;4.26721846;4.309838133;6.20597626;5.23962698;5.72280162;3.525897506;4.330832825;3.928365165;4.653668306;4.818184086;5.528667883;5.528667883;6.182631587;1.300924859;3.741778223;2.134631314;2.134631314;3.786713911;3.773890629;2.365143939;3.069517284;1.720821543;1.438341353;1.579581448;2.324549366;2.966884464;2.690156652;4.83288536;3.761521006;;2.98130034;2.98130034;3.810186982;6.550668962;5.180427972;4.173039659;17.36285069;26.62941704;21.99613386;7.284374955;5.391366408;6.337870681;;5.210785995;5.210785995;12.37575902;7.186413096;3.451940008;3.455256455;3.453598232;4.070279527;;4.070279527;3.659158663;2.714335082;2.714335082;2.417784185;2.417784185;2.566059634;3.064248577;2.261823257;4.498429746;3.380126501;5.6652493;4.467216057;5.066232679;;;;4.22317959;3.572519268;3.562074699;3.567296983;4.782651651;1;2.891325826;;;;3.229311404;3.692961144;1.479194429;3.026721191;2.25295781;1;1;1;6.914215436;4.773191123;5.84370328;3.032220363;2.343279999;5.160747969;3.752013984;1.729506069;;1.729506069;9.245437153;4.204733966;6.72508556;4.536741031;3.708961922;4.675748883;4.683444741;3.475231195;4.237731407
Belgium;1995;Belgium1995;4.646017886;1;2.823008943;5.436886637;3.84965379;4.643270213;19.63321662;12.491759;16.06248781;7.842922323;4.96672912;14.0529764;9.509852759;4.316174663;7.384105245;5.850139954;;3.533550656;3.533550656;6.850707216;7.330045331;4.035976895;2.452409989;3.244193442;4.297268216;2.921223022;3.609245619;;6.376967259;6.376967259;4.016769076;3.600097092;2.352541167;2.97631913;3.516614854;3.458662013;3.487638433;3.1319854;;3.1319854;3.211980105;3.591905116;4.952518453;5.012645235;4.982581844;3.428673165;1.972982949;2.700828057;1.472876508;2.951359069;2.212117789;3.29850923;4.935322259;4.930107611;4.932714935;2.777193166;1.522565432;2.149879299;7.199363566;;7.199363566;4.272910407;3.754228871;2.51873989;1.978107385;2.248423638;6.04329398;6.367351403;6.205322691;6.90398515;5.851725532;6.377855341;4.943867223;4.352457805;4.26721846;4.309838133;6.12368695;5.119969023;5.621827986;3.525897506;4.330832825;3.928365165;4.620010428;4.779196389;5.528667883;5.528667883;6.338098281;1.525256937;3.931677609;2.134631314;2.134631314;3.881663604;3.773890629;2.365143939;3.069517284;2.403614549;1.745718658;2.074666603;2.572091944;3.159746142;2.690156652;4.83288536;3.761521006;;3.133360775;3.133360775;4.022790661;4.700445975;4.361618318;3.875927885;17.36285069;26.62941704;21.99613386;7.284374955;5.391366408;6.337870681;;5.210785995;5.210785995;12.37575902;6.925860919;3.451940008;3.455256455;3.453598232;3.622530429;;3.622530429;3.509908964;2.714335082;2.714335082;3.054347516;3.054347516;2.884341299;3.181788079;2.261823257;4.44424006;3.353031658;5.673322746;4.611309127;5.142315937;;;;4.247673798;3.572519268;3.562074699;3.567296983;4.667869769;1;2.833934884;;;;3.200615934;3.687163197;1.471538238;2.785110772;2.128324505;1;1;1;6.957529848;6.002076333;6.479803091;3.202709198;2.343279999;5.160747969;3.752013984;1.96366851;1.485478475;1.724573492;9.188430384;4.204733966;6.696582175;4.057723217;3.60495596;4.623640797;4.711511749;3.48407791;4.23393391
Belgium;1996;Belgium1996;4.646017886;1;2.823008943;5.436886637;3.84965379;4.643270213;19.63342689;12.491759;16.06259295;7.842957368;4.96672912;14.0529764;9.509852759;4.316174663;7.384105245;5.850139954;4.634868809;3.771761898;4.203315353;6.521102689;7.151554403;4.035976895;2.452409989;3.244193442;4.297268216;2.921223022;3.609245619;;6.078246855;6.078246855;3.957024995;3.600097092;2.352541167;2.97631913;3.392012297;3.40418298;3.398097638;3.186054367;;3.186054367;3.186977581;3.551189934;4.952518453;5.012645235;4.982581844;3.44306888;2.042979708;2.743024294;1.505855976;2.842778465;2.17431722;3.299974453;4.935322259;4.930107611;4.932714935;2.804967098;1.504181178;2.154574138;7.202292788;;7.202292788;4.275374187;3.756145044;2.072475088;1.978107385;2.025291237;6.03003201;6.341242007;6.185637009;6.90398515;5.756924505;6.330454828;4.847127691;4.352457805;4.254502754;4.30348028;6.072484712;5.045515183;5.558999948;3.525897506;4.330832825;3.928365165;4.596948464;4.720380937;5.528667883;5.528667883;6.338098281;1.525256937;3.931677609;2.134631314;2.134631314;3.881663604;3.773890629;2.365143939;3.069517284;2.392289644;1.748408171;2.070348908;2.569933096;3.15841982;2.690156652;4.83288536;3.761521006;;3.285421209;3.285421209;4.022790661;6.550668962;5.286729811;4.276384569;16.75681918;26.62941704;21.69311811;7.284374955;5.391366408;6.337870681;;5.210785995;5.210785995;12.25455271;7.239142223;3.451940008;3.455256455;3.453598232;3.942351213;3.668583718;3.805467466;3.629532849;2.714335082;2.714335082;2.904949999;2.904949999;2.809642541;3.193382203;2.261823257;4.44424006;3.353031658;5.681396192;4.755402196;5.218399194;;;;4.285715426;3.572519268;3.562074699;3.567296983;4.667869769;1;2.833934884;;;;3.200615934;3.703637277;1.324263426;2.785110772;2.054687099;1;1;1;6.984481038;6.245696775;6.615088906;3.223258668;2.343279999;5.160747969;3.752013984;1.96366851;1.769830152;1.866749331;9.188430384;4.204733966;6.696582175;4.105115164;3.637560726;4.569186665;4.761144229;3.503992757;4.240051641
Belgium;1997;Belgium1997;4.646017886;1;2.823008943;5.436886637;3.84965379;4.643270213;19.6332023;12.491759;16.06248065;7.842919936;4.96672912;14.0529764;9.509852759;4.316174663;7.384105245;5.850139954;4.634868809;3.311367548;3.973118179;6.444370297;7.109337542;4.035976895;2.452409989;3.244193442;4.297268216;2.921223022;3.609245619;;5.63016625;5.63016625;3.867408874;3.600097092;2.352541167;2.97631913;3.267409739;1.745004586;2.506207163;3.240123335;;3.240123335;2.841035184;3.314731465;4.952518453;5.012645235;4.982581844;3.422065296;2.112976467;2.767520881;1.538835443;2.73419786;2.136516652;3.295539792;4.935322259;4.930107611;4.932714935;2.663692451;1.502956687;2.083324569;7.209192409;;7.209192409;4.248254283;3.741696278;2.072475088;1.978107385;2.025291237;6.03003201;6.341242007;6.185637009;6.90398515;5.756924505;6.330454828;4.847127691;4.352457805;4.254502754;4.30348028;6.072484712;5.045515183;5.558999948;3.525897506;4.330832825;3.928365165;4.596948464;4.720380937;5.528667883;5.528667883;6.338098281;1.525256937;3.931677609;2.134631314;2.134631314;3.881663604;3.773890629;2.365143939;3.069517284;2.406152682;1.746318457;2.076235569;2.572876427;3.160227964;2.690156652;4.83288536;3.761521006;;3.437481644;3.437481644;4.022790661;6.550668962;5.286729811;4.306796656;17.16084019;26.62941704;21.89512861;7.284374955;5.391366408;6.337870681;;5.210785995;5.210785995;12.33535692;7.288749818;3.451940008;3.455256455;3.453598232;2.663068077;2.902690557;2.782879317;3.118238774;2.714335082;2.714335082;2.554190613;2.554190613;2.634262848;2.866053132;2.261823257;4.44424006;3.353031658;5.689469638;4.899495266;5.294482452;;;;4.323757055;3.572519268;3.562074699;3.567296983;4.667869769;1;2.833934884;;;;3.200615934;3.720038404;1.324263426;2.785110772;2.054687099;1;1;1;6.984481038;6.245696775;6.615088906;3.223258668;2.343279999;5.160747969;3.752013984;1.96366851;;1.96366851;9.188430384;4.204733966;6.696582175;4.572172166;3.838918281;4.450908562;4.772905485;3.446250504;4.183368447
Belgium;1998;Belgium1998;4.646017886;1;2.823008943;5.436886637;2.424826895;3.930856766;19.63271808;12.491759;16.06223854;7.605368084;4.96672912;14.0529764;9.509852759;4.316174663;7.384105245;5.850139954;4.634868809;2.954327033;3.794597921;6.384863545;6.96844584;4.035976895;2.452409989;3.244193442;4.297268216;2.921223022;3.609245619;3.460569846;5.480806049;4.470687947;3.774709003;3.600097092;2.352541167;2.97631913;3.142807182;1.705604571;2.424205877;3.294192302;3.684217855;3.489205079;2.963243362;3.344455321;4.952518453;5.012645235;4.982581844;3.400920114;2.182973226;2.79194667;1.57181491;2.625617256;2.098716083;3.291081532;4.935322259;4.930107611;4.932714935;3.366671934;1.484602717;2.425637325;7.197631183;;7.197631183;4.382867141;3.797943273;2.072475088;1.978107385;2.025291237;6.03003201;6.341242007;6.185637009;6.90398515;5.756924505;6.330454828;4.847127691;4.352457805;4.254502754;4.30348028;6.072484712;5.045515183;5.558999948;3.525897506;4.330832825;3.928365165;4.596948464;4.720380937;5.528667883;5.528667883;6.338098281;1.525256937;3.931677609;2.134631314;2.134631314;3.881663604;3.773890629;2.365143939;3.069517284;2.403385459;1.734226823;2.068806141;2.569161713;3.157945774;2.690156652;4.83288536;3.761521006;;3.589542079;3.589542079;4.022790661;6.550668962;5.286729811;4.337208743;17.36285069;26.62941704;21.99613386;7.284374955;5.391366408;6.337870681;3.048164037;5.210785995;4.129475016;10.82115985;6.850812297;3.451940008;3.455256455;3.453598232;2.535139763;2.974944629;2.755042196;3.104320214;2.714335082;2.714335082;2.872472278;2.872472278;2.79340368;2.944761367;2.261823257;4.44424006;3.353031658;5.697543084;5.043588335;5.37056571;;;;4.361798684;3.572519268;3.562074699;3.567296983;4.667869769;1;2.833934884;;;;3.200615934;3.736367537;1.324263426;2.785110772;2.054687099;1;1;1;6.984481038;6.245696775;6.615088906;3.223258668;2.343279999;5.160747969;3.752013984;1.96366851;1.228868424;1.596268467;9.188430384;4.204733966;6.696582175;4.014954875;3.597393238;4.45659601;4.674206858;3.407970841;4.140654765
Belgium;1999;Belgium1999;4.646017886;4.678041254;4.66202957;5.436886637;2.424826895;3.930856766;19.63229657;12.491759;16.06202779;8.218304708;4.96672912;14.0529764;9.509852759;2.658087331;7.384105245;5.021096288;4.634868809;3.889683763;4.262276286;6.264408444;7.17515278;4.035976895;2.452409989;3.244193442;4.297268216;2.966076478;3.631672347;4.124533138;5.480806049;4.802669593;3.892845127;3.600097092;2.352541167;2.97631913;3.018204625;2.555917436;2.78706103;3.34826127;3.574652651;3.46145696;3.074945707;3.459810314;4.952518453;5.012645235;4.982581844;3.360328917;2.252969984;2.806649451;1.604794377;2.517036652;2.060915515;3.28338227;4.935322259;4.930107611;4.932714935;3.699633116;1.466280633;2.582956875;7.197469406;;7.197469406;4.445762605;3.820620122;2.072475088;1.978107385;2.025291237;6.182265036;6.545930621;6.364097829;7.03332678;5.942132497;6.487729639;4.959039568;4.352457805;4.254502754;4.30348028;6.122257192;5.287009728;5.70463346;3.525897506;4.330832825;3.928365165;4.645492968;4.7997066;5.528667883;5.528667883;6.632572531;1.043944922;3.838258726;2.134631314;2.134631314;3.834954162;3.773890629;2.365143939;3.069517284;3.130565017;2.042811566;2.586688291;2.828102788;3.293272621;2.690156652;4.83288536;3.761521006;;3.741602513;3.741602513;4.030147842;4.700445975;4.365296908;3.999047669;17.36285069;26.62941704;21.99613386;7.284374955;4.415507206;5.84994108;3.715646067;5.210785995;4.463216031;10.76976366;6.562682245;3.451940008;3.455256455;3.453598232;2.535139763;2.926775248;2.730957506;3.092277869;2.714335082;2.714335082;3.641308509;3.641308509;3.177821795;3.134758046;2.261823257;4.498892187;3.380357722;5.70561653;5.187681405;5.446648967;;;;4.413503345;3.572519268;3.562074699;3.567296983;4.625194453;1;2.812597227;;;;3.189947105;3.75217833;1.324263426;2.785110772;2.054687099;1;1;1;6.993935186;6.083209761;6.538572474;3.197753191;2.343279999;5.160747969;3.752013984;2.981374507;2.283050254;2.632212381;9.188430384;4.204733966;6.696582175;4.360269513;3.734041477;4.560429715;4.698666096;3.528219084;4.228424999
Belgium;2000;Belgium2000;4.646017886;4.678041254;4.66202957;5.436886637;3.84965379;4.643270213;19.63267227;12.491759;16.06221563;8.455838473;4.96672912;14.0529764;9.509852759;2.658087331;7.384105245;5.021096288;4.634868809;4.136540133;4.385704471;6.305551173;7.301967009;4.035976895;2.452409989;3.244193442;4.297268216;3.616451587;3.956859901;4.280759795;5.480806049;4.880782922;4.027278755;3.600097092;2.352541167;2.97631913;3.059712207;2.96737788;3.013545043;3.364125939;4.46030472;3.912215329;3.300693167;3.64593081;4.952518453;5.012645235;4.982581844;3.451375916;2.138585264;2.79498059;;2.470535902;2.470535902;3.605132154;4.935322259;4.930107611;4.932714935;3.490941157;1.465059407;2.478000282;7.248515424;;7.248515424;4.413989172;3.989111968;2.072475088;1.978107385;2.025291237;6.305106538;6.711100146;6.508103342;7.03332678;6.091582511;6.562454645;5.031949741;4.352457805;4.254502754;4.30348028;6.162420133;5.481879089;5.822149611;3.525897506;4.330832825;3.928365165;4.684665019;4.855203284;5.528667883;5.528667883;6.632572531;1.043944922;3.838258726;2.134631314;2.134631314;3.834954162;3.773890629;2.365143939;3.069517284;3.145103475;1.988708711;2.566906093;2.818211688;3.287508577;2.690156652;4.83288536;3.761521006;3.397086928;;3.397086928;4.030147842;6.550668962;5.290408402;4.300189149;17.36285069;26.62941704;21.99613386;7.284374955;4.293524806;5.78894988;3.724095206;5.210785995;4.467440601;10.75084145;6.799312593;3.451940008;3.455256455;3.453598232;2.727032234;3.312130297;3.019581266;3.236589749;2.714335082;2.714335082;3.972439242;3.972439242;3.343387162;3.289555078;2.261823257;4.498892187;3.380357722;5.558978691;4.946892914;5.252935803;6.088743973;4.583295238;5.336019606;4.65643771;3.572519268;3.562074699;3.567296983;4.625194453;1;2.812597227;2.308064725;2.018050535;2.16305763;2.847650613;3.641415618;1.320452415;2.785110772;2.052781593;1;1;1;7.001564029;6.083209761;6.542386895;3.198389496;2.343279999;5.160747969;3.752013984;2.981374507;2.283050254;2.632212381;9.188430384;4.204733966;6.696582175;4.360269513;3.734412967;4.735598109;4.769942095;3.549849315;4.312203899
Belgium;2001;Belgium2001;4.646017886;4.678041254;4.66202957;5.436886637;2.424826895;3.930856766;19.63285909;12.491759;16.06230905;8.218398461;4.96672912;14.0529764;9.509852759;2.658087331;7.384105245;5.021096288;4.634868809;3.741198728;4.188033769;6.239660939;7.161006902;4.035976895;2.452409989;3.244193442;4.297268216;3.990230385;4.1437493;3.534343711;5.480806049;4.50757488;3.965172541;3.600097092;2.352541167;2.97631913;3.101219789;3.296437335;3.198828562;3.379990608;;3.379990608;3.146057198;3.531948416;4.952518453;5.012645235;4.982581844;3.459022165;2.024200544;2.741611354;;2.424035153;2.424035153;3.57448431;4.935322259;4.930107611;4.932714935;3.428373516;1.446329364;2.43735144;7.246330242;;7.246330242;4.397292599;3.96460003;2.072475088;1.978107385;2.025291237;6.305106538;6.711100146;6.508103342;7.03332678;6.091582511;6.562454645;5.031949741;4.352457805;4.254502754;4.30348028;6.162420133;5.481879089;5.822149611;3.525897506;4.330832825;3.928365165;4.684665019;4.855203284;5.528667883;5.528667883;6.632572531;1.043944922;3.838258726;2.134631314;2.134631314;3.834954162;3.773890629;2.365143939;3.069517284;3.146451353;2.032413444;2.589432399;2.829474841;3.29407139;2.690156652;4.83288536;3.761521006;3.397086928;;3.397086928;4.030147842;6.550668962;5.290408402;4.300189149;17.36285069;26.62941704;21.99613386;7.284374955;5.391366408;6.337870681;3.506435281;5.210785995;4.358610638;10.89753839;6.84554427;3.451940008;3.455256455;3.453598232;3.302709645;3.552977203;3.427843424;3.440720828;2.714335082;2.714335082;3.763816058;3.763816058;3.23907557;3.338376069;2.261823257;4.498892187;3.380357722;5.412340852;4.706104424;5.059222638;6.088743973;4.583295238;5.336019606;4.591866655;3.572519268;3.562074699;3.567296983;4.625194453;1;2.812597227;2.308064725;2.018050535;2.16305763;2.847650613;3.616079631;1.320452415;2.785110772;2.052781593;1;1;1;7.001564029;5.948720911;6.47514247;3.175974688;2.343279999;5.160747969;3.752013984;2.981374507;2.283050254;2.632212381;9.188430384;4.204733966;6.696582175;4.360269513;3.721304288;4.645822448;4.783907822;3.554862517;4.290975881
Belgium;2002;Belgium2002;4.646017886;4.678041254;4.66202957;4.327664978;3.84965379;4.088659384;19.63312599;12.491759;16.06244249;8.271043816;4.96672912;14.0529764;9.509852759;4.316174663;7.384105245;5.850139954;4.634868809;3.490238106;4.062553457;6.474182057;7.317666531;4.035976895;2.452409989;3.244193442;4.297268216;3.093161269;3.695214743;3.49962651;5.480806049;4.49021628;3.809874821;3.600097092;2.352541167;2.97631913;3.142727371;2.948366396;3.045546884;3.395855277;4.095087372;3.745471324;3.255779113;3.521947028;4.952518453;5.012645235;4.982581844;3.421640504;1.909815824;2.665728164;;2.377534403;2.377534403;3.534830884;4.935322259;4.930107611;4.932714935;3.240598531;1.478313942;2.359456236;7.245226408;;7.245226408;4.36591375;3.928456027;2.072475088;1.978107385;2.025291237;6.305106538;6.711100146;6.508103342;7.03332678;6.091582511;6.562454645;5.031949741;4.352457805;4.254502754;4.30348028;6.162420133;5.481879089;5.822149611;3.525897506;4.330832825;3.928365165;4.684665019;4.855203284;5.528667883;5.528667883;6.632572531;1.043944922;3.838258726;2.134631314;2.134631314;3.834954162;3.773890629;2.365143939;3.069517284;3.275518911;2.219468882;2.747493897;2.90850559;3.339758318;2.690156652;4.83288536;3.761521006;3.397086928;;3.397086928;4.030147842;6.550668962;5.290408402;4.300189149;17.36285069;26.62941704;21.99613386;7.284374955;4.964428007;6.124401481;3.029361726;5.210785995;4.120073861;10.74686973;6.798056532;3.451940008;3.455256455;3.453598232;3.302709645;3.793824109;3.548266877;3.500932554;2.714335082;2.714335082;3.108167739;3.108167739;2.911251411;3.192506043;2.261823257;4.498892187;3.380357722;5.265703012;4.465315933;4.865509473;6.088743973;4.583295238;5.336019606;4.5272956;3.572519268;3.562074699;3.567296983;4.625194453;1;2.812597227;2.308064725;2.018050535;2.16305763;2.847650613;3.590564871;1.320452415;2.785110772;2.052781593;1;1;1;7.001564029;5.948720911;6.47514247;3.175974688;2.343279999;5.160747969;3.752013984;2.981374507;;2.981374507;9.188430384;4.204733966;6.696582175;4.775713365;3.894553218;4.660785436;4.794784323;3.547458984;4.295844211
Belgium;2003;Belgium2003;4.646017886;4.678041254;4.66202957;4.327664978;3.84965379;4.088659384;19.63246131;12.491759;16.06211015;8.270933036;4.96672912;14.0529764;9.509852759;4.316174663;7.384105245;5.850139954;4.634868809;3.873185426;4.254027117;6.53800661;7.35359877;4.035976895;2.452409989;3.244193442;4.297268216;3.317428548;3.807348382;3.343399853;5.480806049;4.412102951;3.821214925;3.600097092;2.352541167;2.97631913;3.184234953;3.354517327;3.26937614;3.411719946;3.729870024;3.570794985;3.272163418;3.536048598;4.952518453;5.012645235;4.982581844;3.355042621;1.795431104;2.575236863;;2.331033653;2.331033653;3.489334213;4.935322259;4.930107611;4.932714935;3.067273956;1.476262191;2.271768074;7.221768395;;7.221768395;4.326146882;3.885276352;2.072475088;1.978107385;2.025291237;6.242168133;6.696996221;6.469582177;6.740261568;6.121446317;6.430853942;4.975242452;4.352457805;3.858429042;4.105443423;6.126823842;5.000623625;5.563723733;3.525897506;4.330832825;3.928365165;4.532510774;4.748719829;5.528667883;5.528667883;6.320455078;1.022769657;3.671612368;2.134631314;2.134631314;3.751630983;3.773890629;2.365143939;3.069517284;3.26582373;2.229603329;2.74771353;2.908615407;3.303339474;2.690156652;4.83288536;3.761521006;3.397086928;;3.397086928;1.30799071;4.700445975;3.004218342;3.385713125;17.36285069;26.62941704;21.99613386;7.284374955;5.391366408;6.337870681;3.412245144;5.210785995;4.31151557;10.88184004;6.06982608;3.451940008;3.455256455;3.453598232;3.302709645;4.034671015;3.66869033;3.561144281;2.714335082;2.714335082;3.337243007;3.337243007;3.025789045;3.282570845;2.261823257;4.709586644;3.48570495;5.119065173;4.224527443;4.671796308;6.088743973;4.583295238;5.336019606;4.497840288;3.572519268;3.562074699;3.567296983;4.703187271;1;2.851593635;2.308064725;2.018050535;2.16305763;2.860649416;3.587024421;1.320452415;2.428868901;1.874660658;1;1;1;6.758826059;3.241892492;5.000359276;2.625006645;2.343279999;5.160747969;3.752013984;4.062124238;;4.062124238;9.188430384;4.204733966;6.696582175;4.991863311;3.619899772;4.657433793;4.566344439;3.493131988;4.203813601
Belgium;2004;Belgium2004;4.646017886;4.678041254;4.66202957;4.327664978;2.424826895;3.376245936;19.6321439;12.491759;16.06195145;8.033408986;4.96672912;14.0529764;9.509852759;4.316174663;7.384105245;5.850139954;4.634868809;3.726625197;4.180747003;6.513579905;7.23368864;4.035976895;2.452409989;3.244193442;4.297268216;3.317428548;3.807348382;3.343399853;5.480806049;4.412102951;3.821214925;3.600097092;2.352541167;2.97631913;3.225742535;3.149785355;3.187763945;3.427584615;3.729870024;3.578727319;3.247603465;3.522753302;4.952518453;5.012645235;4.982581844;3.348765146;1.681046384;2.514905765;;2.284532903;2.284532903;3.455901624;4.935322259;4.930107611;4.932714935;3.064598918;1.474139545;2.269369231;7.233542485;;7.233542485;4.327542164;3.86724191;2.072475088;1.978107385;2.025291237;6.204349881;6.688521494;6.446435687;6.740261568;6.139390797;6.439826182;4.970517702;4.352457805;3.858429042;4.105443423;6.105434842;4.711448193;5.408441518;3.525897506;4.330832825;3.928365165;4.480750036;4.719284625;5.528667883;5.528667883;6.320455078;1.022769657;3.671612368;2.134631314;2.134631314;3.751630983;3.773890629;2.365143939;3.069517284;3.286702926;2.24257534;2.764639133;2.917078209;3.308141622;2.690156652;4.83288536;3.761521006;3.397086928;;3.397086928;3.458740084;6.550668962;5.004704523;4.185907597;17.36285069;26.62941704;21.99613386;7.284374955;5.391366408;6.337870681;2.799272433;5.210785995;4.005029214;10.77967792;6.717345882;3.451940008;3.455256455;3.453598232;3.302709645;3.986501634;3.64460564;3.549101936;2.714335082;2.714335082;2.843627659;2.843627659;2.77898137;3.140523549;2.261823257;4.709586644;3.48570495;4.972427334;3.983738952;4.478083143;6.088743973;4.583295238;5.336019606;4.433269233;3.572519268;3.562074699;3.567296983;4.703187271;1;2.851593635;2.308064725;2.018050535;2.16305763;2.860649416;3.561183658;1.320452415;2.428868901;1.874660658;1;1;1;6.612970349;3.241892492;4.927431421;2.60069736;2.343279999;5.160747969;3.752013984;4.062124238;;4.062124238;9.188430384;4.204733966;6.696582175;4.991863311;3.603099462;4.61899821;4.715770469;3.428395309;4.211115129
